15548488, -0.92, 0.18, 0.31, -17.12, 19.89, 13.34;
15603264, -0.93, 0.19, 0.26, -23.23, 24.74, 18.59;
15658088, -0.97, 0.19, 0.29, -33.21, 30.08, 29.17;
15712860, -0.94, 0.20, 0.28, -33.25, 16.91, 30.41;
15767660, -0.91, 0.22, 0.21, -27.27, 20.11, 22.85;
15822464, -0.91, 0.20, 0.24, -21.85, 17.76, 8.32;
15877220, -0.91, 0.20, 0.23, -16.09, 8.11, 10.37;
15931944, -0.92, 0.29, 0.21, -9.76, 5.59, 12.08;
15986636, -0.89, 0.20, 0.21, -12.14, 7.88, 9.69;
16041324, -0.92, 0.26, 0.22, -17.18, 9.27, 10.95;
16096056, -0.91, 0.29, 0.22, -9.60, -0.47, 6.07;
16150704, -0.93, 0.26, 0.20, -5.81, -4.10, 1.19;
16205352, -0.88, 0.32, 0.21, -5.27, -4.37, 0.97;
16260000, -0.92, 0.26, 0.22, -4.23, -4.13, -0.07;
16314656, -0.92, 0.27, 0.19, -5.34, -4.05, 0.91;
16369304, -0.96, 0.29, 0.23, -8.99, 2.41, 10.63;
16424020, -0.85, 0.28, 0.20, -8.38, -0.77, 6.53;
16478656, -0.93, 0.33, 0.18, -7.31, -1.02, 2.01;
16533308, -0.89, 0.28, 0.21, -10.85, 3.21, 2.92;
16588000, -0.91, 0.28, 0.20, -8.91, 2.03, 4.31;
16642640, -0.91, 0.31, 0.19, -5.96, -1.08, 7.62;
16697292, -0.88, 0.31, 0.18, -2.84, -1.84, 3.54;
16751944, -0.88, 0.33, 0.19, -4.02, 2.21, 8.64;
16806596, -0.88, 0.34, 0.18, -4.76, 3.70, 3.74;
16861256, -0.90, 0.32, 0.21, -2.74, 0.07, 2.45;
16915880, -0.87, 0.35, 0.23, 1.88, -11.15, 0.08;
16970552, -0.89, 0.28, 0.19, 8.73, -9.12, 2.08;
17025212, -0.87, 0.37, 0.20, -2.37, -1.95, -0.91;
17079852, -0.89, 0.35, 0.22, 1.63, -3.98, -2.31;
17134508, -0.93, 0.41, 0.26, -1.78, 1.41, 3.60;
17189156, -0.88, 0.32, 0.22, -5.00, -1.16, -1.73;
17243796, -0.91, 0.32, 0.21, -10.40, 0.64, -2.39;
17298516, -0.91, 0.30, 0.22, -5.44, -2.19, -5.63;
17353164, -0.89, 0.33, 0.20, -0.50, -5.40, -0.39;
17407796, -0.89, 0.35, 0.21, 2.36, -11.54, -2.32;
17462496, -0.90, 0.31, 0.22, 0.58, -7.23, 0.18;
17517120, -0.91, 0.35, 0.22, 8.86, -7.66, 1.76;
17571768, -0.92, 0.30, 0.25, 8.57, -7.99, -0.70;
17626416, -0.88, 0.31, 0.19, 2.78, -4.63, 0.76;
17681052, -0.85, 0.34, 0.24, -3.56, 2.81, 4.22;
